Contig_ID	MG100014_R2	MG100015_R2	MG100016_R2	MG100017_R2		MG100019_R2	MG100020_R2	MG100021_R2	MG100022_R2	MG100023_R2	MG100024_R2	MG100025_R2	MG100026_R2	MG100027_R2		MG100029_R2	MG100030_R2	MG100031_R2	MG100032_R2	MG100033_R2	MG100034_R2		MG100036_R2	
contig-100_6813	0	0	0	0		0	0.40231	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6814	0.241386	0	0	0		0	0	0	0	0	0	0	0	0		0.0804619	0.563234	0	0	0	0		0	
contig-100_6815	0	0	0	0		0	0	0	0.241386	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6816	0	0.0804619	0	0.160924		0	0.0804619	0	0	0	0	0	0	0		0.0804619	0	0	0	0	0		0	
contig-100_6817	0	0.0804619	0	0		0	0	0	0	0	0	0	0.643695	0		0	0	0	0	0	0		0	
contig-100_6818	0	0	0	0.160924		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6819	0	0	0	0		0	0	0	0	0	0	0	0	0		0	1.12647	0	0	0	0		0	
contig-100_6820	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		1.04601	
contig-100_6821	0	0	0	0		0	0	0.0804619	0	0	0	0	0	0		0	0	0	0	0	0.0804619		0	
contig-100_6822	0.0804619	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.40231	0		0	
contig-100_6823	0	0	0	0.0804619		0	0.0804619	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6824	0	0	0	0.321848		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6825	0	0	0	0		0	0	0	0	0	0	0.40231	0	0		0	0	0	0	0	0		0	
contig-100_6826	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.321848	0	0	0.0804619	0		0	
contig-100_6827	0	0	0	0		0	0	0	0	0	0	0.563234	0	0		0	0	0	0	0	0		0	
contig-100_6828	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.321848		0	
contig-100_6829	0	0	0	0		0	0	0	0	0	0	0	0	0		0.563234	0	0	0	0	0		0	
contig-100_6830	0	0	0.241386	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6831	0	0	0	0.160924		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6832	0	0	0	0.160924		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6833	0	0	0.482772	0		0	0	0	0	0.241386	0	0	0	4.58633		0	0	0	0	0	0		0	
contig-100_6834	0.0804619	0	0	0		0.643695	0.482772	0.160924	0	0	0	0	0	0		0	0	0	0	0	0.40231		0	
contig-100_6835	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0.40231	0	0		0	
contig-100_6836	0	0	0	0.160924		0	0.0804619	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6837	0	0	0	0		0	0	0	0	0	0	0	0	0.0804619		0	0.482772	0	0	0	0		0	
contig-100_6838	0.161163	0	0	0		0	0	0	0	0	0	0.0805813	0	0		0	0	0	0	0	0		0	
contig-100_6839	0	0	0	0		0	0	0	0.0805813	0	0	0	0	0		0	0.0805813	0	0	0.0805813	0		0	
contig-100_6840	0	0	0	0		0	0	0	0	0.241744	0	0	0	0		0	0	0	0	0.0805813	0		0	
contig-100_6841	0	0	0	0.483488		0	0	0	0	0	0	0	0.0805813	0		0	0	0	0	0	0		0	
contig-100_6842	0.161163	0	0	0		0.0805813	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6843	0	0	0	0.241744		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6844	0	0	0	0		0	0	0	0	0.0805813	0	0	0	0		0	0.161163	0	0	0.0805813	0		0	
contig-100_6845	0	0	0	0		0	0	0	0	0.0805813	0	0	0	0.0805813		0.241744	0.0805813	0	0	0	0		0	
contig-100_6846	0.966976	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6847	0	0	0	0		0.322325	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6848	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.402907	0		0	
contig-100_6849	0	0	0	0.564069		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6850	0.0805813	0	0	0		0	0	0	0	0.0805813	0	0	0	0.0805813		0.0805813	0	0	0	0.0805813	0		0.0805813	
contig-100_6851	0	0	0	0		0	0	0	0	0.0805813	0	0.0805813	0	0		0	0	0	0	0	0		0	
contig-100_6852	0.0805813	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.241744		0	
contig-100_6853	0	0.0805813	0	0		0	0	0	0	0	0	0	0	0		0	0.161163	0	0	0	0		0	
contig-100_6854	0	0	0	0.161163		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6855	0	0	0	0		0	0	0	0	0	0	0	0.483488	0		0	0	0	0	0	0		0	
contig-100_6856	0	0	0	0.0805813		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6857	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.402907	0		0	
contig-100_6858	0	0	0	0		0	0	0	0	0	0	0	0	0		0.725232	0	0	0	0	0		0	
contig-100_6859	0	0	0	0.241744		0	0.0805813	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6860	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.564069	0	0	0	0		0	
contig-100_6861	0	0	1.12814	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6862	0	0	0	0.241744		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6863	0	0.322325	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6864	0	0	0	0.403505		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6865	0	0	0	0.403505		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6866	0	0	0	0		0	0	0	0	0	0	0	0	0.080701		0	0.080701	0	0	0	0		0.242103	
contig-100_6867	0	0	0	0.161402		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6868	0	0	0	0		0.403505	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6869	0	0	0	0		0	0	0	0	0	0	0	0	0.322804		0	0	0	0	0	0		0	
contig-100_6870	0	0	0	0.484206		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6871	0	0	0	0		0	0	0	0	0	0	0	0	0.080701		0	0.080701	0	0	0.080701	0		0.080701	
contig-100_6872	0	0	0	0		0	0.484206	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6873	0	0	0	0		0.403505	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6874	0	0	0.646569	0		0	0	0	0	0.72739	0	0	0	0		0	0	0	0	0	0		0.484927	
contig-100_6875	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.565748	0	0	0.0808211	0		0	
contig-100_6876	0	0	0	0.72739		0	0.0808211	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6877	0	0	0	0.242463		0	0.0808211	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6878	0	0	0	0		0	0	0	0	0	0	0	0	0		0.323285	0	0	0	0	0		0	
contig-100_6879	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	2.42463	0		0	
contig-100_6880	0	0	0	0.242463		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6881	0	0	0	0.242463		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6882	0	0	0	0		0	0	0	0	0	0	0	0.404106	0		0	0	0	0	0	0		0	
contig-100_6883	0	0	0	0		0	0	0	0	0	0	0	0	0.0808211		0	0	0	0	0.0808211	0		0.0808211	
contig-100_6884	0	0	0.889032	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6885	0	0	0	0.404106		0	0.0808211	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6886	0	0	0	0.404106		0	0.0808211	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6887	0	0	0	0.323285		0	0.0808211	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6888	0	0	0	0		0	0	0	0	0	0	0	0	0		0	1.69724	0.323285	0	0	0		0	
contig-100_6889	0	0	0	0.0808211		0	0.161642	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6890	0	0	0	0.323285		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6891	0	0	0	0		0	0.0808211	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6892	0	0	0.0809416	0.323766		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6893	0	0	0	0		0	0	0	0	0	0	0	0	0.0809416		0	0.323766	0	0	0	0		0	
contig-100_6894	0	0	0	0.566591		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6895	0	0	0	0.48565		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6896	0	0	0	0		6.55627	0	0	0.404708	0	0	0	0	0		0	5.18026	0	0	0	0		0.161883	
contig-100_6897	0	0	0	0		0	0	0	0.0809416	0	0	0	0	0		0	0.48565	0	0	0	0		0	
contig-100_6898	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.242825	0		0	
contig-100_6899	0.809416	0	0	0		0	0	0	0	0	5.66591	0	0	0		0	0	0	0	0	0		0	
contig-100_6900	0.161883	0	0	0		0	0.566591	0.242825	0	0	0.404708	0	0	0		0	0	0	0	0	2.02354		0	
contig-100_6901	0	0	0	0.404708		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.0809416	
contig-100_6902	0	0	0	0		0	0	0	0	0	0	0	0.809416	0		0	0	0	0	0	0		0	
contig-100_6903	0	0	0	0		0	0	0	0	0	0	0	0.0810624	0		0	0.162125	0	0	0	0		0.0810624	
contig-100_6904	0	0	0	0		0	0.243187	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6905	0	0	0	0.567437		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6906	0	0	0	0.32425		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6907	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.162125	0.648499		0	
contig-100_6908	0	0	0	0		0	0	0	0	0	0	0	0.0810624	0.0810624		0	0.0810624	0	0	0	0		0	
contig-100_6909	0	0	0	0		0	0	0	0	0	0	0	0.486374	0		0	0	0	0	0	0		0	
contig-100_6910	0	0	0	0		0	0	0	0	0	0	0	0	0		0.405312	0	0	0	0	0		0	
contig-100_6911	0.162125	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.0810624		0	
contig-100_6912	0	0	0	0.243187		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6913	0	0	0	0		0	0	0.0810624	0	0	0	0	0	0		0	0	0	0	0	0.810624		0	
contig-100_6914	0	0.0810624	0	0		0	0	0	0	0	0	0.0810624	0	0		0	0	0	0	0	0		0	
contig-100_6915	0	0	0	0		0	0.32425	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6916	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.162125		0	
contig-100_6917	0	0	0	0		0	0	0	0	0	0.32425	0	0	0		0	0	0	0	0	0		0	
contig-100_6918	0.0810624	0	0	0		0.486374	1.70231	0.648499	0.0810624	0	0.810624	0	0	0.243187		0	0	0	0	0	0.243187		0	
contig-100_6919	0	0	0	0.405312		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6920	0	0	0	0.486374		0	0.0810624	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6921	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0.486374	0	0		0	
contig-100_6922	0	0	0	0.324734		0	0.0811836	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6923	0	0	0	0.405918		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6924	0	0	0	0		0	0	0	0	0	0	0	0.243551	0		0	0	0	0	0	0.0811836		0	
contig-100_6925	0	0	0	0.405918		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6926	0	0.243551	0	0		0	0	0	0	0	0	0	0	0.243551		0	0	0	0	0	0		0	
contig-100_6927	6.98179	0	0	0		0.324734	0	0	0	0	0	0	0	1.05539		0.405918	0.162367	0	0	4.22155	7.14415		0	
contig-100_6928	0	0	0	0		0	0	0	0	0	0	0	0	0		0.243551	0	0	0	0	0		0	
contig-100_6929	0	0	0	0		0	0	0	0	0	0	0	0.487101	0		0	0	0	0	0	0		0	
contig-100_6930	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.324734	0	0	0	0		0	
contig-100_6931	0	0	0	0		0	0	0	0	0	0	0	0	0.0811836		0	0	0	0	0.0811836	0		0	
contig-100_6932	0	0	0	0.243551		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6933	0	0	0	0		0	0	0	0	0	0	0	0	0		0.487101	0.162367	0	0	0	0		0	
contig-100_6934	0.0811836	0.324734	0	0		0	0	0	0	0.893019	0	0	0	0.324734		0	0.0811836	0	0	0	0		0	
contig-100_6935	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.324734		0	
contig-100_6936	0	0	0	0.32522		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6937	0	0	0	0		0	0	0	0	0	0	0	0	0.0813051		0	0.32522	0	0	0	0		0	
contig-100_6938	0	0	0	0		0	0	0	0	0	0	0	0.894356	0		0	0	0	0	0	0		0	
contig-100_6939	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.406525		0	
contig-100_6940	0	0	0	0.243915		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6941	0	0	0	0.406525		0	0.0813051	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6942	0	0	0	0.32522		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6943	0	0	0	0.243915		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6944	0.0813051	0	0	0		0	0	0	0	0	0	0	0	0		0	0.16261	0	0	0	0		0	
contig-100_6945	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.487831	0	0	0	0		0	
contig-100_6946	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.650441	0	0	0	0		0	
contig-100_6947	0.0813051	0	0.16261	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6948	0	0	0	0.569989		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6949	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.162854	0	0	0	0		0	
contig-100_6950	0.407135	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6951	0.325708	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6952	0	0	0.651416	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6953	0	0	0	0.081427		0	0.081427	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6954	0	0	0	0		0	0	0	0	0	0	0	0	0		1.30283	0	0	0	0	0		0	
contig-100_6955	0.081427	0	0	0		0.162854	0	0.162854	0	0	1.38426	0	0	0		0	0	0	0	0	0.488562		0	
contig-100_6956	1.22324	0	4.07746	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6957	0	0.0815493	0	0.326197		0	0.0815493	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6958	0	0.652394	0	0		0	0	0	0	0	0	0	0	0.0815493		0	0	0	0	0	0		0	
contig-100_6959	0	0	0	0		0	0	0	0	0	0	0	0	0.326197		0	0	0	0	0	0		0	
contig-100_6960	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.163099	
contig-100_6961	0.0815493	0	0	0		0	0	0	0	0	0	0	3.01732	0		0	0	0	0	0	0		0	
contig-100_6962	0	15.5759	0	0		0	0	0	0	16.3099	0	0	0	0		0	0	0.0815493	0	0	0		0	
contig-100_6963	0.163099	0	0	0		0	0	0	0	0.0815493	0	0	0	0		0	0.0815493	0.0815493	0	0	0.0815493		0	
contig-100_6964	0	0	0	0		0.652394	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6965	0	0	0	0.326197		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6966	0	0	0	0		0	0	0	0	0	0	0	0.326197	0		0	0	0	0	0	0		0	
contig-100_6967	0	0	0	0		0	0	0	0	0	0	0	0.733943	0		0	0	0	0	0	0		0	
contig-100_6968	0	0	0	0		0	0	0	0	0	0	0.0815493	0	0		0	0	0	0	0.815493	0		0	
contig-100_6969	0	0	0	0.244648		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6970	0	0	0	0.326197		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6971	0	0	0	0.0815493		0	0	0	0	0	0	0	0	0		0	0.0815493	0	0	0	0		0	
contig-100_6972	0	0	0	0		0	0	0.0815493	0	0	0	0	0	0		0	0	0	0	0.407746	0		0	
contig-100_6973	0	0	0	0		0	0	0	0	0.0815493	0	0	0	0.897042		0	0	0	0	0.244648	0		0	
contig-100_6974	0	0	0	0.163099		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6975	0	0	0	0.163099		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6976	0	0	0	0		0	0	0	0	1.79408	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6977	0	0	0	0		0	0	0	0	0	0	0	0.570845	0		0	0	0	0	0.0815493	0		0	
contig-100_6978	0	0	0	0.244648		0	0.0815493	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6979	0	0	0	0.326197		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6980	0	0	0	0		0	0.244648	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6981	0	0	0	0		0	0	0	0	0	0	0	0.326197	0		0	0	0	0	0	0		0	
contig-100_6982	0	0	0	0.244648		0	0	0	0	0	0	0	0.0815493	0		0	0	0	0	0	0.0815493		0	
contig-100_6983	0	0	0	0		0	0	0	0	0.0816719	0	0	0.0816719	0		0	0	0	0	0.0816719	0		0	
contig-100_6984	0	0	0	0.245016		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6985	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.571703	0	0	0		0	
contig-100_6986	0	0	0	0.163344		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6987	0	0	0	0.245016		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_6988	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.163344	0	0	0.163344	0		0	
contig-100_6989	0	0	0	0		0	0	0	0	0	0	0	0.653375	0		0	0	0	0	0	0		0	
contig-100_6990	0.0816719	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.163344		0.163344	
contig-100_6991	0	0	0	0		0	0	0	0	0	0	0	0.490031	0		0	0	0	0	0	0		0	
contig-100_6992	0	0	0	0		0	0	0	0	0.163344	0	0	0	0		0	0	0	0	0.0816719	0		0	
contig-100_6993	0	0	2.53183	0		0	0	0	0	11.3524	0	0	0	5.7987		0	0	1.30675	0	0	0		0	
contig-100_6994	0	0	0	0		0	0	0.0816719	0	0	0	0	0	0.0816719		0	0.326688	0	0	0	0		0	
contig-100_6995	0	10.1273	0	0		0	0	0	0	0	0	0	0	0		0	0	0.245016	0	0	0		0	
contig-100_6996	0	0	0	0		0	0	0	0	0.0816719	0	0	0	0		0	0.163344	0	0	0.0816719	0		0	
contig-100_6997	0	0	0	0		0	0	0.245016	0	0	0	0	0	0		0	0	0	0	0	0.0816719		0	
contig-100_6998	0	0	0	0		0	0	0	0.0816719	0	0	0	0.0816719	0		0	0.245016	0	0	0	0		0	
contig-100_6999	0	0	0	0.326688		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7000	0	0	0.163344	0		0	0	0	0	7.02378	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7001	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.326688	0	0	0	0		0	
contig-100_7002	0.571703	0	0	0		0.653375	0	0	0.326688	0	0	0	0	0		0	3.26688	0	0	0	0		0	
contig-100_7003	0	0	0	0		0	0	0	0	0	0	0	0	0		0.408359	0	0	0	0	0		0	
contig-100_7004	0	0	0	0.490031		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7005	0.245016	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7006	0	0	0	0.326688		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7007	0	0.163344	0	0		0	0	0.0816719	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7008	0	0	0	0		0	0	0	0	0	0	0	0.572564	0		0	0	0	0	0	0		0	
contig-100_7009	0	0	0	0		0	0.0817949	0	0	0	0	0	0	0		0.654359	0	0.0817949	0	0	0		0	
contig-100_7010	0	0	0	0.245385		0	0.0817949	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7011	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.245385	0	0	0	0		0	
contig-100_7012	0.572564	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7013	0	0	0	0.32718		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7014	0	0	0	0		0	0	0	0	0	0.0817949	0	0.0817949	0		0	0.408974	0	0	0	0		0	
contig-100_7015	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.16359	0	0	0	0		0	
contig-100_7016	0	0	0	0		0	0.245385	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7017	0	0	0	0.245385		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7018	0	0	0	0		0	0.32718	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7019	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.981539		0	
contig-100_7020	0.490769	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7021	0	0	0	0		0	0	0	0	0	0	0	0.408974	0		0	0	0	0	0	0		0	
contig-100_7022	0	0	0	0		0	0.736154	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7023	0	0	0	0		0.572564	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7024	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.245755	0	0	0	0		0	
contig-100_7025	0	0	0.0819183	0.0819183		0	0	0	0	0	0	0	0	0		0	0	0	0	0.0819183	0		0	
contig-100_7026	0	0	0	0		0	0	0	0	0	0	0	0.737264	0		0	0	0	0	0.0819183	0		0	
contig-100_7027	0	0	0	0		0	0	0	0	0	0	0	0	0.0819183		0	0.163837	0	0	0.163837	0		0.0819183	
contig-100_7028	0.49151	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.0819183	0	0	0		0	
contig-100_7029	0	0	0	0		0	0	0	0	0	0	0	0.819183	0		0	0	0	0	0	0		0	
contig-100_7030	0	0	0	0.327673		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7031	0	0	0	0		0	0	0	0	0	0	0	0.0819183	0		0	0	0	0	0	0		0.245755	
contig-100_7032	0	0	0	0.163837		0	0.0819183	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7033	0	0	0	0.245755		0	0.0819183	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7034	0	0	0	0.245755		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7035	0.655346	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7036	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.245755	
contig-100_7037	0	0	0	0.327673		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7038	0	0	0	0		0	0.245755	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7039	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.327673	
contig-100_7040	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.573428		0	
contig-100_7041	0	0.0819183	0	0.409591		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7042	0	0	0	0.245755		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7043	0.246126	0	0	0		0.082042	7.71195	0	0	0	0.492252	0	0	0		0	0	0	0	0	0.656336		0	
contig-100_7044	0	0	0	0		0	0	0	0	0	0	0	0	0.082042		0	0.082042	0	0	0.164084	0		0	
contig-100_7045	0	0	0	0.164084		0	0.082042	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7046	0	0	0	0		0	0	0	0	0	0	0	0.164084	0		0	0	0	0.082042	0	0		0	
contig-100_7047	0	0	0	0.246126		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7048	0	0	0	0		0	0	0	0.082042	0	0	0	0	0		0	0.246126	0	0	0	0		0	
contig-100_7049	0	0	0	0		0	0	0	0	0	0.246126	0	0	0		0	0	0	0	0.082042	0		0	
contig-100_7050	0	0	0	0		0	0	0	0	0	0	0	0.41021	0		0	0	0	0	0	0		0	
contig-100_7051	0	0	0	0.41021		0	0.082042	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7052	0	0	0	0		0	0	0.082042	0	0.082042	0	0	0	0		0.328168	0	0	0	0	0		0	
contig-100_7053	0	0	0	0		0	0	0	0	0.41021	0	0	0	0		0	0	0	0	0.082042	0		0	
contig-100_7054	0	0	0	0		0	0	0	0	0	0	0.082042	0	0.082042		0	0.574294	0	0	0	0		0	
contig-100_7055	0	0	0	0.41021		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7056	0	0.246126	0	0		0	0	0	0	0	0	0	0	0.328168		0	0	0	0	0	0		0	
contig-100_7057	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.164084	0	0	0	0		0	
contig-100_7058	0	0	0	0.082042		0	0.082042	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7059	0.410831	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7060	0	0	0	0		0	0	0	0	0	0	0	0	0.164332		0	0.246498	0	0	0	0		0	
contig-100_7061	0	0	0	0		0	0	0	0	0	0	0	0	0		0.492997	0	0	0	0	0		0	
contig-100_7062	0	0	0.0821661	0		0	0	0	0.164332	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7063	0	0	0	0		0	0	0	0	0.821661	0	0	0	0		0	0	0	0	0	0		0	
contig-100_7064	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.492997		0	
